path,name,line,end_line,async_func
Bots/handlers/service_orders_workspace.py,_service_back,423,424,False
Bots/handlers/service_orders_workspace.py,_operator_back,427,428,False
Bots/handlers/service_orders_workspace.py,_resident_entry_texts,431,436,False
Bots/handlers/service_orders_workspace.py,_operator_entry_texts,439,440,False
Bots/handlers/service_orders_workspace.py,_phone_entry_texts,443,448,False
Bots/handlers/service_orders_workspace.py,_is_phone_offer,451,464,False
Bots/handlers/service_orders_workspace.py,_normalise_phone,467,468,False
Bots/handlers/service_orders_workspace.py,_valid_phone,471,472,False
Bots/handlers/service_orders_workspace.py,_requested_phone,475,479,False
Bots/handlers/service_orders_workspace.py,_phone_offer_sort_key,482,495,False
Bots/handlers/service_orders_workspace.py,_resident_phone_offer,498,502,False
Bots/handlers/service_orders_workspace.py,_account_and_unit,505,509,False
Bots/handlers/service_orders_workspace.py,_category_allowed,512,519,False
Bots/handlers/service_orders_workspace.py,has_service_workspace_access,522,523,False
Bots/handlers/service_orders_workspace.py,_ensure_and_reconcile,526,537,False
Bots/handlers/service_orders_workspace.py,_current_offers,540,589,False
Bots/handlers/service_orders_workspace.py,_offer_buttons,592,645,False
Bots/handlers/service_orders_workspace.py,_next_waiting_step,647,653,False
Bots/handlers/service_orders_workspace.py,_step_lines,656,661,False
Bots/handlers/service_orders_workspace.py,_order_card,664,699,False
Bots/handlers/service_orders_workspace.py,_interest_card,701,732,False
Bots/handlers/service_orders_workspace.py,_phone_profile_gate,742,758,False
Bots/handlers/service_orders_workspace.py,_phone_profile_gate_text,761,782,False
Bots/handlers/service_orders_workspace.py,_phone_point_status_lines,785,804,False
Bots/handlers/service_orders_workspace.py,show_resident_services,806,870,True
Bots/handlers/service_orders_workspace.py,_show_phone_access_points,873,892,True
Bots/handlers/service_orders_workspace.py,_show_quantity,895,900,True
Bots/handlers/service_orders_workspace.py,_show_preview,903,967,True
Bots/handlers/service_orders_workspace.py,_create_interest_from_state,969,997,False
Bots/handlers/service_orders_workspace.py,_notice_for_interest,999,1031,False
Bots/handlers/service_orders_workspace.py,_show_resident_records,1034,1074,True
Bots/handlers/service_orders_workspace.py,_show_interest_card,1077,1088,True
Bots/handlers/service_orders_workspace.py,_show_resident_order,1091,1098,True
Bots/handlers/service_orders_workspace.py,_handle_resident,1101,1250,True
Bots/handlers/service_orders_workspace.py,_visible_categories,1257,1258,False
Bots/handlers/service_orders_workspace.py,_operator_orders,1261,1294,False
Bots/handlers/service_orders_workspace.py,_assert_order_access,1297,1308,False
Bots/handlers/service_orders_workspace.py,show_service_operator_workspace,1311,1354,True
Bots/handlers/service_orders_workspace.py,_show_operator_orders,1357,1371,True
Bots/handlers/service_orders_workspace.py,_order_actions,1374,1402,False
Bots/handlers/service_orders_workspace.py,_show_operator_order,1405,1419,True
Bots/handlers/service_orders_workspace.py,_receive_resident_remote,1422,1446,False
Bots/handlers/service_orders_workspace.py,_program,1449,1452,False
Bots/handlers/service_orders_workspace.py,_return_own_remote,1455,1475,False
Bots/handlers/service_orders_workspace.py,_activate_phone,1478,1492,False
Bots/handlers/service_orders_workspace.py,_show_supplier_demand,1494,1508,True
Bots/handlers/service_orders_workspace.py,_show_batches,1511,1525,True
Bots/handlers/service_orders_workspace.py,_show_batch_card,1528,1547,True
Bots/handlers/service_orders_workspace.py,_handle_operator,1550,1693,True
Bots/handlers/service_orders_workspace.py,handle_service_orders_text,1696,1742,True
Bots/handlers/unit_registry_editor - Copy.py,unit_card_menu,68,81,False
Bots/handlers/unit_registry_editor - Copy.py,kb,95,96,False
Bots/handlers/unit_registry_editor - Copy.py,_is_registry_state,105,109,False
Bots/handlers/unit_registry_editor - Copy.py,_registry_state,112,126,False
Bots/handlers/unit_registry_editor - Copy.py,now_db,129,130,False
Bots/handlers/unit_registry_editor - Copy.py,get_db_file,133,134,False
Bots/handlers/unit_registry_editor - Copy.py,get_conn,137,140,False
Bots/handlers/unit_registry_editor - Copy.py,q,143,144,False
Bots/handlers/unit_registry_editor - Copy.py,text,147,148,False
Bots/handlers/unit_registry_editor - Copy.py,table_exists,151,156,False
Bots/handlers/unit_registry_editor - Copy.py,table_columns,159,161,False
Bots/handlers/unit_registry_editor - Copy.py,schema_ready,164,200,False
Bots/handlers/unit_registry_editor - Copy.py,operator_can_edit,203,209,False
Bots/handlers/unit_registry_editor - Copy.py,normalize_code,212,221,False
Bots/handlers/unit_registry_editor - Copy.py,unit_kind_label,224,229,False
Bots/handlers/unit_registry_editor - Copy.py,status_label,232,238,False
Bots/handlers/unit_registry_editor - Copy.py,get_primary_contact,241,256,False
Bots/handlers/unit_registry_editor - Copy.py,get_unit_by_id,259,288,False
Bots/handlers/unit_registry_editor - Copy.py,list_units,291,321,False
Bots/handlers/unit_registry_editor - Copy.py,get_unit_by_code,324,340,False
Bots/handlers/unit_registry_editor - Copy.py,format_unit_list,343,362,False
Bots/handlers/unit_registry_editor - Copy.py,list_buttons,365,376,False
Bots/handlers/unit_registry_editor - Copy.py,format_unit_card,379,407,False
Bots/handlers/unit_registry_editor - Copy.py,update_unit_field,410,461,False
Bots/handlers/unit_registry_editor - Copy.py,update_primary_contact,464,524,False
Bots/handlers/unit_registry_editor - Copy.py,create_new_unit,527,621,False
Bots/handlers/unit_registry_editor - Copy.py,show_registry_menu,624,635,True
Bots/handlers/unit_registry_editor - Copy.py,show_unit_list,638,655,True
Bots/handlers/unit_registry_editor - Copy.py,show_unit_card,658,677,True
Bots/handlers/unit_registry_editor - Copy.py,start_create_unit,680,688,True
Bots/handlers/unit_registry_editor - Copy.py,ask_edit_value,691,738,True
Bots/handlers/unit_registry_editor - Copy.py,apply_edit_value,741,787,True
Bots/handlers/unit_registry_editor - Copy.py,set_unit_status,790,806,True
Bots/handlers/unit_registry_editor - Copy.py,handle_create_flow,809,867,True
Bots/handlers/unit_registry_editor - Copy.py,handle_unit_registry_editor_text,870,1035,True
Bots/handlers/unit_registry_editor.py,unit_card_menu,68,81,False
Bots/handlers/unit_registry_editor.py,kb,95,96,False
Bots/handlers/unit_registry_editor.py,_is_registry_state,105,109,False
Bots/handlers/unit_registry_editor.py,_registry_state,112,126,False
Bots/handlers/unit_registry_editor.py,now_db,129,130,False
Bots/handlers/unit_registry_editor.py,get_db_file,133,134,False
Bots/handlers/unit_registry_editor.py,get_conn,137,140,False
Bots/handlers/unit_registry_editor.py,q,143,144,False
Bots/handlers/unit_registry_editor.py,text,147,148,False
Bots/handlers/unit_registry_editor.py,table_exists,151,156,False
Bots/handlers/unit_registry_editor.py,table_columns,159,161,False
Bots/handlers/unit_registry_editor.py,schema_ready,164,200,False
Bots/handlers/unit_registry_editor.py,operator_can_edit,203,209,False
Bots/handlers/unit_registry_editor.py,normalize_code,212,221,False
Bots/handlers/unit_registry_editor.py,unit_kind_label,224,229,False
Bots/handlers/unit_registry_editor.py,status_label,232,238,False
Bots/handlers/unit_registry_editor.py,get_primary_contact,241,256,False
Bots/handlers/unit_registry_editor.py,get_unit_by_id,259,288,False
Bots/handlers/unit_registry_editor.py,list_units,291,321,False
Bots/handlers/unit_registry_editor.py,get_unit_by_code,324,340,False
Bots/handlers/unit_registry_editor.py,format_unit_list,343,362,False
Bots/handlers/unit_registry_editor.py,list_buttons,365,376,False
Bots/handlers/unit_registry_editor.py,format_unit_card,379,407,False
Bots/handlers/unit_registry_editor.py,update_unit_field,410,467,False
Bots/handlers/unit_registry_editor.py,update_primary_contact,470,530,False
Bots/handlers/unit_registry_editor.py,create_new_unit,533,627,False
Bots/handlers/unit_registry_editor.py,show_registry_menu,630,641,True
Bots/handlers/unit_registry_editor.py,show_unit_list,644,661,True
Bots/handlers/unit_registry_editor.py,show_unit_card,664,683,True
Bots/handlers/unit_registry_editor.py,start_create_unit,686,694,True
Bots/handlers/unit_registry_editor.py,ask_edit_value,697,744,True
Bots/handlers/unit_registry_editor.py,apply_edit_value,747,796,True
Bots/handlers/unit_registry_editor.py,set_unit_status,799,847,True
Bots/handlers/unit_registry_editor.py,handle_create_flow,850,908,True
Bots/handlers/unit_registry_editor.py,handle_unit_registry_editor_text,911,1076,True
Bots/handlers/vehicle_card_editor.py,kb,41,42,False
Bots/handlers/vehicle_card_editor.py,get_db_file,45,46,False
Bots/handlers/vehicle_card_editor.py,get_conn,49,52,False
Bots/handlers/vehicle_card_editor.py,normalize_plate,55,66,False
Bots/handlers/vehicle_card_editor.py,is_valid_ua_plate,69,70,False
Bots/handlers/vehicle_card_editor.py,norm_apartment,73,75,False
Bots/handlers/vehicle_card_editor.py,table_columns,78,80,False
Bots/handlers/vehicle_card_editor.py,get_apartment_id,83,87,False
Bots/handlers/vehicle_card_editor.py,search_vehicles,90,139,False
Bots/handlers/vehicle_card_editor.py,get_vehicle,142,163,False
Bots/handlers/vehicle_card_editor.py,format_vehicle_line,166,172,False
Bots/handlers/vehicle_card_editor.py,format_search_results,175,188,False
Bots/handlers/vehicle_card_editor.py,format_vehicle_card,191,205,False
Bots/handlers/vehicle_card_editor.py,update_vehicle_field,208,248,False
Bots/handlers/vehicle_card_editor.py,update_vehicle_plate,251,298,False
Bots/handlers/vehicle_card_editor.py,update_vehicle_model,301,348,False
Bots/handlers/vehicle_card_editor.py,update_vehicle_apartment,351,392,False
Bots/handlers/vehicle_card_editor.py,show_vehicle_search_start,395,409,True
Bots/handlers/vehicle_card_editor.py,show_vehicle_card,412,422,True
Bots/handlers/vehicle_card_editor.py,handle_search_query,425,434,True
Bots/handlers/vehicle_card_editor.py,ask_edit_value,437,465,True
Bots/handlers/vehicle_card_editor.py,apply_edit_value,468,534,True
Bots/handlers/vehicle_card_editor.py,handle_vehicle_card_editor_text,537,594,True
Bots/handlers/vehicle_full_list.py,kb,26,27,False
Bots/handlers/vehicle_full_list.py,get_db_file,30,31,False
Bots/handlers/vehicle_full_list.py,get_conn,34,37,False
Bots/handlers/vehicle_full_list.py,get_all_vehicles_full,40,66,False
Bots/handlers/vehicle_full_list.py,format_vehicle_line,69,73,False
Bots/handlers/vehicle_full_list.py,build_full_vehicle_messages,76,99,False
Bots/handlers/vehicle_full_list.py,send_full_vehicle_list,102,113,True
Bots/handlers/vehicle_full_list.py,handle_vehicle_full_list_text,116,126,True
Bots/handlers/vehicle_verification.py,consensus_action_menu,27,41,False
Bots/handlers/vehicle_verification.py,kb,44,45,False
Bots/handlers/vehicle_verification.py,get_db_file,48,49,False
Bots/handlers/vehicle_verification.py,table_exists,52,54,False
Bots/handlers/vehicle_verification.py,table_columns,57,59,False
Bots/handlers/vehicle_verification.py,insert_operator_audit,62,92,False
Bots/handlers/vehicle_verification.py,get_tie_tasks,95,113,False
Bots/handlers/vehicle_verification.py,get_tasks_cached,116,121,False
Bots/handlers/vehicle_verification.py,current_task,124,133,False
Bots/handlers/vehicle_verification.py,source_label,136,143,False
Bots/handlers/vehicle_verification.py,is_valid_ua_plate,146,148,False
Bots/handlers/vehicle_verification.py,digits_count,151,152,False
Bots/handlers/vehicle_verification.py,plate_warning,155,172,False
Bots/handlers/vehicle_verification.py,get_plate_variants,175,189,False
Bots/handlers/vehicle_verification.py,paper_fact_for_item,192,197,False
Bots/handlers/vehicle_verification.py,format_consensus_task_for_operator,200,237,False
Bots/handlers/vehicle_verification.py,format_dashboard,240,258,False
Bots/handlers/vehicle_verification.py,parse_variant_index,261,265,False
Bots/handlers/vehicle_verification.py,update_paper_vehicle_plate,268,314,False
Bots/handlers/vehicle_verification.py,audit_no_change,317,339,False
Bots/handlers/vehicle_verification.py,recount_after_change,342,349,False
Bots/handlers/vehicle_verification.py,show_vehicle_verification_dashboard,352,362,True
Bots/handlers/vehicle_verification.py,show_current_vehicle_task,365,374,True
Bots/handlers/vehicle_verification.py,parse_selected_plate,377,381,False
Bots/handlers/vehicle_verification.py,find_variant_index_by_plate,384,389,False
Bots/handlers/vehicle_verification.py,choose_variant,392,457,True
Bots/handlers/vehicle_verification.py,skip_task,460,464,True
Bots/handlers/vehicle_verification.py,handle_vehicle_verification_text,467,518,True
Bots/hello.py,start,9,26,True
Bots/hello.py,button_handler,29,56,True
Bots/hello.py,main,59,68,False
Bots/parking_bot - Copy.py,kb,215,216,False
Bots/parking_bot - Copy.py,is_admin_user,219,220,False
Bots/parking_bot - Copy.py,start,223,230,True
Bots/parking_bot - Copy.py,show_mode_menu,233,238,True
Bots/parking_bot - Copy.py,show_client_menu,241,246,True
Bots/parking_bot - Copy.py,show_admin_menu,249,253,True
Bots/parking_bot - Copy.py,show_users_menu,256,262,True
Bots/parking_bot - Copy.py,show_resident_list,265,271,True
Bots/parking_bot - Copy.py,show_my_apartment,274,287,True
Bots/parking_bot - Copy.py,show_my_vehicles,290,308,True
Bots/parking_bot - Copy.py,handle_waiting_apartment,311,332,True
Bots/parking_bot - Copy.py,handle_confirm_apartment,335,372,True
Bots/parking_bot - Copy.py,ask_user_to_verify,375,381,True
Bots/parking_bot - Copy.py,ask_user_to_unlink,384,389,True
Bots/parking_bot - Copy.py,handle_admin_waiting_user_id,392,430,True
Bots/parking_bot - Copy.py,handle_admin_confirm_user_action,433,483,True
Bots/parking_bot - Copy.py,show_apartment_card,485,500,True
Bots/parking_bot - Copy.py,build_number_keyboard,503,518,False
Bots/parking_bot - Copy.py,show_current_apartment_vehicles,521,549,True
Bots/parking_bot - Copy.py,show_current_apartment_residents,552,586,True
Bots/parking_bot - Copy.py,show_vehicle_card,589,605,True
Bots/parking_bot - Copy.py,show_vehicle_menu,608,613,True
Bots/parking_bot - Copy.py,show_vehicle_stats,616,637,True
Bots/parking_bot - Copy.py,show_next_vehicle_for_review,640,658,True
Bots/parking_bot - Copy.py,handle_vehicle_review_action,661,728,True
Bots/parking_bot - Copy.py,message_handler,730,1284,True
Bots/parking_bot - Copy.py,main,1287,1296,False
Bots/parking_bot.py,kb,224,225,False
Bots/parking_bot.py,is_admin_user,228,229,False
Bots/parking_bot.py,start,232,239,True
Bots/parking_bot.py,show_mode_menu,242,247,True
Bots/parking_bot.py,show_client_menu,250,254,True
Bots/parking_bot.py,show_admin_menu,256,260,True
Bots/parking_bot.py,show_users_menu,263,269,True
Bots/parking_bot.py,show_resident_list,272,278,True
Bots/parking_bot.py,show_my_apartment,281,294,True
Bots/parking_bot.py,show_my_vehicles,297,315,True
Bots/parking_bot.py,handle_waiting_apartment,318,339,True
Bots/parking_bot.py,handle_confirm_apartment,342,379,True
Bots/parking_bot.py,ask_user_to_verify,382,388,True
Bots/parking_bot.py,ask_user_to_unlink,391,396,True
Bots/parking_bot.py,handle_admin_waiting_user_id,399,437,True
Bots/parking_bot.py,handle_admin_confirm_user_action,440,490,True
Bots/parking_bot.py,show_apartment_card,492,507,True
Bots/parking_bot.py,build_number_keyboard,510,525,False
Bots/parking_bot.py,show_current_apartment_vehicles,528,556,True
Bots/parking_bot.py,show_current_apartment_residents,559,593,True
Bots/parking_bot.py,show_vehicle_card,596,612,True
Bots/parking_bot.py,show_vehicle_menu,615,620,True
Bots/parking_bot.py,show_vehicle_stats,623,644,True
Bots/parking_bot.py,show_next_vehicle_for_review,647,665,True
Bots/parking_bot.py,handle_vehicle_review_action,668,735,True
Bots/parking_bot.py,message_handler,737,1342,True
Bots/parking_bot.py,main,1345,1354,False
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,kb,222,223,False
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,is_admin_user,226,227,False
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,start,230,237,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_mode_menu,240,245,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_client_menu,248,252,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_admin_menu,254,258,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_users_menu,261,267,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_resident_list,270,276,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_my_apartment,279,292,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_my_vehicles,295,313,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,handle_waiting_apartment,316,337,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,handle_confirm_apartment,340,377,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,ask_user_to_verify,380,386,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,ask_user_to_unlink,389,394,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,handle_admin_waiting_user_id,397,435,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,handle_admin_confirm_user_action,438,488,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_apartment_card,490,505,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,build_number_keyboard,508,523,False
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_current_apartment_vehicles,526,554,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_current_apartment_residents,557,591,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_vehicle_card,594,610,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_vehicle_menu,613,618,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_vehicle_stats,621,642,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,show_next_vehicle_for_review,645,663,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,handle_vehicle_review_action,666,733,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,message_handler,735,1326,True
Bots/parking_bot_before_cashier_editor_2026-06-25_14-45-08.py,main,1329,1338,False
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,kb,216,217,False
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,is_admin_user,220,221,False
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,start,224,231,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_mode_menu,234,239,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_client_menu,242,247,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_admin_menu,250,254,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_users_menu,257,263,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_resident_list,266,272,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_my_apartment,275,288,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_my_vehicles,291,309,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,handle_waiting_apartment,312,333,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,handle_confirm_apartment,336,373,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,ask_user_to_verify,376,382,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,ask_user_to_unlink,385,390,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,handle_admin_waiting_user_id,393,431,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,handle_admin_confirm_user_action,434,484,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_apartment_card,486,501,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,build_number_keyboard,504,519,False
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_current_apartment_vehicles,522,550,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_current_apartment_residents,553,587,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_vehicle_card,590,606,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_vehicle_menu,609,614,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_vehicle_stats,617,638,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,show_next_vehicle_for_review,641,659,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,handle_vehicle_review_action,662,729,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,message_handler,731,1293,True
Bots/parking_bot_before_client_portal_2026-06-25_10-25-49.py,main,1296,1305,False
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,kb,221,222,False
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,is_admin_user,225,226,False
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,start,229,236,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_mode_menu,239,256,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_client_menu,259,263,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_admin_menu,265,269,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_users_menu,272,278,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_resident_list,281,287,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_my_apartment,290,303,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_my_vehicles,306,324,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,handle_waiting_apartment,327,348,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,handle_confirm_apartment,351,388,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,ask_user_to_verify,391,397,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,ask_user_to_unlink,400,405,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,handle_admin_waiting_user_id,408,446,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,handle_admin_confirm_user_action,449,499,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_apartment_card,501,516,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,build_number_keyboard,519,534,False
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_current_apartment_vehicles,537,565,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_current_apartment_residents,568,602,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_vehicle_card,605,621,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_vehicle_menu,624,629,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_vehicle_stats,632,653,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,show_next_vehicle_for_review,656,674,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,handle_vehicle_review_action,677,744,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,message_handler,746,1325,True
Bots/parking_bot_before_language_gate_fix_2026-06-25_10-45-39.py,main,1328,1337,False
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,kb,221,222,False
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,is_admin_user,225,226,False
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,start,229,236,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_mode_menu,239,244,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_client_menu,247,251,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_admin_menu,253,257,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_users_menu,260,266,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_resident_list,269,275,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_my_apartment,278,291,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_my_vehicles,294,312,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,handle_waiting_apartment,315,336,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,handle_confirm_apartment,339,376,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,ask_user_to_verify,379,385,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,ask_user_to_unlink,388,393,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,handle_admin_waiting_user_id,396,434,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,handle_admin_confirm_user_action,437,487,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_apartment_card,489,504,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,build_number_keyboard,507,522,False
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_current_apartment_vehicles,525,553,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_current_apartment_residents,556,590,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_vehicle_card,593,609,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_vehicle_menu,612,617,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_vehicle_stats,620,641,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,show_next_vehicle_for_review,644,662,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,handle_vehicle_review_action,665,732,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,message_handler,734,1325,True
Bots/parking_bot_before_launch_queues_menu_2026-06-25_12-21-29.py,main,1328,1337,False
build_plate_candidates.py,now,19,20,False
build_plate_candidates.py,plate_digits4,23,27,False
build_plate_candidates.py,confidence_for,30,56,False
build_plate_candidates.py,create_table,59,99,False
build_plate_candidates.py,clear_old_candidates,102,107,False
build_plate_candidates.py,load_tasks,110,124,False
build_plate_candidates.py,load_evidence,127,140,False
build_plate_candidates.py,is_bad_candidate,143,160,False
build_plate_candidates.py,build_candidates,163,325,False
build_plate_evidence_by_digits_and_apartment.py,now,19,20,False
build_plate_evidence_by_digits_and_apartment.py,plate_digits4,23,32,False
build_plate_evidence_by_digits_and_apartment.py,evidence_exists,35,52,False
build_plate_evidence_by_digits_and_apartment.py,insert_evidence,55,107,False
build_plate_evidence_by_digits_and_apartment.py,load_tasks,110,123,False
build_plate_evidence_by_digits_and_apartment.py,load_telegram_facts,126,142,False
build_plate_evidence_by_digits_and_apartment.py,load_tbot_facts,145,159,False
build_plate_evidence_by_digits_and_apartment.py,build_from_telegram,162,232,False
build_plate_evidence_by_digits_and_apartment.py,build_from_tbot,235,302,False
build_plate_evidence_by_digits_and_apartment.py,main,305,339,False
build_plate_evidence_from_telegram.py,now,18,19,False
build_plate_evidence_from_telegram.py,match_type,22,41,False
build_plate_evidence_from_telegram.py,main,44,171,False
build_verification_tasks.py,now,25,26,False
build_verification_tasks.py,clear_old_auto_tasks,29,34,False
build_verification_tasks.py,task_exists,37,48,False
build_verification_tasks.py,insert_task,51,108,False
build_verification_tasks.py,build_plate_tasks,111,186,False
build_verification_tasks.py,build_verification_tasks,189,227,False
cashier_journal.py,get_db_file,200,201,False
cashier_journal.py,now_db,204,205,False
cashier_journal.py,today,208,209,False
cashier_journal.py,money,212,214,False
cashier_journal.py,norm_text,217,218,False
cashier_journal.py,norm_apartment,221,223,False
cashier_journal.py,normalize_plate,226,237,False
cashier_journal.py,normalize_period,240,268,False
cashier_journal.py,monthly_item_code,271,285,False
cashier_journal.py,get_conn,288,291,False
cashier_journal.py,table_exists,294,296,False
cashier_journal.py,table_columns,299,301,False
cashier_journal.py,table_info,304,306,False
